Chainage [m],Driving Speed [m/s],Driving Accl [m/s²],GyroRoll [rad/s],GyroYaw [rad/s],GyroPitch [rad/s],AcclLoad [m/s�],AcclVerti 1.9 [m/s²],AcclTrans 1.9 [m/s²],AcclHoris 1.9 [m/s²],AcclVerti 2.0 [m/s²],AcclTrans 2.0 [m/s²],AcclHoris 2.0 [m/s²],Strain Gauge Left [kg],Strain Gauge Right [kg],Temp Road [°C],Temp Air [°C],Doppler 3.080 [m/s],Doppler 1.500 [m/s],Doppler 0.900 [m/s],Doppler 0.600 [m/s],Doppler 0.450 [m/s],Doppler 0.300 [m/s],Doppler 0.215 [m/s],Doppler 0.130 [m/s],Doppler -0.200 [m/s],Doppler -0.300 [m/s],Doppler -0.450 [m/s],DeflVel 1.500 [mm/s],DeflVel 0.900 [mm/s],DeflVel 0.600 [mm/s],DeflVel 0.450 [mm/s],DeflVel 0.300 [mm/s],DeflVel 0.215 [mm/s],DeflVel 0.130 [mm/s],DeflVel -0.200 [mm/s],DeflVel -0.300 [mm/s],DeflVel -0.450 [mm/s],Slope 1.500 [µm/m],Slope 0.900 [µm/m],Slope 0.600 [µm/m],Slope 0.450 [µm/m],Slope 0.300 [µm/m],Slope 0.215 [µm/m],Slope 0.130 [µm/m],Slope -0.200 [µm/m],Slope -0.300 [µm/m],Slope -0.450 [µm/m],DoppValidity 3.080 ,DoppValidity 1.500 ,DoppValidity 0.900 ,DoppValidity 0.600 ,DoppValidity 0.450 ,DoppValidity 0.300 ,DoppValidity 0.215 ,DoppValidity 0.130 ,DoppValidity -0.200 ,DoppValidity -0.300 ,DoppValidity -0.450 ,SCI200 [µm],SCI300 [µm],SCISUB [µm],D-450 [µm],D-300 [µm],D-200 [µm],D0 [µm],D200 [µm],D300 [µm],D450 [µm],D600 [µm],D900 [µm],D1200 [µm],D1500 [µm],Goodness of fit,Latitude [dd.dddd],Longitude [dd.dddd],Height [m],DOP,Satellites
5680.0,18.2675,-0.03531,-0.003146,-0.005013,-0.003215,0.023117,0.226662,0.346205,0.156648,0.224627,-0.406263,-0.154996,5456.5882,5582.867,32.99,25.58,-0.029684,-0.038338,-0.045268,-0.045788,-0.037025,-0.033717,-0.03317,-0.028922,-0.058414,-0.056528,-0.052667,0.289243,1.437336,4.066136,6.398897,10.123606,11.847067,12.796468,-9.544613,-10.269588,-8.344036,15.8338,78.6827,222.5885,350.2885,554.1866,648.5323,700.5045,-522.4913,-562.178,-456.7693,0.5129,0.4749,0.5078,0.475,0.4892,0.4688,0.4912,0.4641,0.4434,0.5222,0.5031,114.0,178.0,47.0,-431.0,-508.0,-564.0,-602.0,-488.0,-424.0,-358.0,-319.0,-280.0,-256.0,-233.0,0.99851265,55.683453367,12.099588853,15.785,1.1,8
5690.0,18.2362,-0.02654,-0.000644,0.002199,0.000272,-0.094279,0.073063,0.146864,0.13326,0.085924,-0.070129,-0.138131,5403.4884,5524.0443,33.08,25.54,-0.016602,-0.019448,-0.024067,-0.023628,-0.014872,-0.012284,-0.012125,-0.008237,-0.031351,-0.029443,-0.026228,0.56299,1.917015,4.45357,6.268496,8.750366,9.786479,10.085634,-7.040003,-8.087273,-7.327045,30.8722,105.1216,244.2163,343.7398,479.8358,536.6522,553.0567,-386.0462,-443.4744,-401.7864,0.5084,0.4783,0.5017,0.4752,0.4893,0.468,0.4897,0.4652,0.4394,0.5183,0.5046,89.0,143.0,49.0,-408.0,-472.0,-515.0,-539.0,-450.0,-396.0,-334.0,-293.0,-249.0,-223.0,-200.0,0.99830957,55.683541935,12.099617854,15.673,1.1,8
5700.0,18.2474,-0.01389,0.007636,-0.000676,-0.00281,-0.05563,0.133001,0.214558,0.090245,0.144701,-0.199353,-0.094058,5319.7738,5603.8665,33.29,25.54,-0.034108,-0.041662,-0.047742,-0.048665,-0.040846,-0.039353,-0.040021,-0.03675,-0.057168,-0.055627,-0.053605,0.719901,2.462553,4.562269,5.897477,7.745549,8.217665,8.158899,-5.250504,-6.358781,-6.330696,39.4522,134.9533,250.0224,323.1947,424.4731,450.3461,447.1256,-287.7392,-348.4752,-346.9361,0.5096,0.4776,0.5026,0.4762,0.492,0.4697,0.4852,0.4636,0.453,0.5214,0.4971,77.0,121.0,45.0,-237.0,-290.0,-322.0,-338.0,-261.0,-216.0,-161.0,-118.0,-61.0,-31.0,-16.0,0.99991738,55.683630495,12.099646565,15.673,1.1,8
5710.0,18.244,-0.01029,-0.003274,-0.003925,0.001249,-0.161352,0.044437,0.336314,0.093378,0.018483,-0.39164,-0.08937,5358.3767,5471.3691,33.32,25.57,-0.021749,-0.022843,-0.026774,-0.027026,-0.019286,-0.018018,-0.019084,-0.015897,-0.028932,-0.027294,-0.025093,0.794807,2.248744,3.800391,4.448471,5.461191,5.189349,4.703198,-2.667946,-4.084593,-4.48796,43.5654,123.2593,208.309,243.8319,299.3416,284.4413,257.7941,-146.2368,-223.8868,-245.9964,0.5135,0.4786,0.5007,0.4759,0.4884,0.4666,0.4837,0.4615,0.4455,0.5195,0.4986,44.0,74.0,46.0,-208.0,-244.0,-263.0,-267.0,-223.0,-194.0,-153.0,-119.0,-70.0,-41.0,-24.0,0.99970761,55.683719031,12.099675499,15.588,1.1,8
5720.0,18.2398,0.01885,-0.002979,-0.000457,0.004898,-0.271115,-0.07507,0.251987,0.118938,-0.045466,-0.232861,-0.137428,5307.877,5414.877,33.32,25.6,-0.008993,-0.004377,-0.006148,-0.0056,0.002587,0.004068,0.003516,0.006985,-0.003818,-0.001462,0.001324,0.742009,2.154228,3.407136,3.955642,4.6339,4.565971,4.052343,-2.289298,-3.351137,-3.713738,40.6808,118.1062,186.7972,216.8692,254.0549,250.3307,222.1709,-125.5114,-183.727,-203.6068,0.5134,0.4791,0.5062,0.4734,0.4871,0.4679,0.4885,0.4632,0.438,0.5185,0.5017,39.0,64.0,44.0,-192.0,-221.0,-237.0,-242.0,-203.0,-178.0,-142.0,-112.0,-67.0,-39.0,-22.0,0.99992515,55.683807579,12.099704423,15.588,1.1,8
5730.0,18.2615,0.03338,0.007564,0.001045,-0.000906,-0.024219,0.160518,0.165302,0.081207,0.179256,-0.115745,-0.089714,5371.0335,5584.4661,33.31,25.61,-0.040276,-0.044837,-0.049836,-0.050608,-0.043053,-0.042224,-0.043247,-0.040257,-0.054856,-0.053271,-0.051293,0.726873,2.394364,4.070417,4.850073,5.747428,5.703426,5.200973,-3.009702,-4.264235,-4.563987,39.8036,131.1157,222.8966,265.5907,314.7299,312.3204,284.806,-164.8117,-233.5101,-249.9245,0.5123,0.476,0.5044,0.4764,0.49,0.4674,0.4871,0.4616,0.4465,0.522,0.4998,49.0,81.0,47.0,-215.0,-252.0,-272.0,-279.0,-230.0,-198.0,-155.0,-118.0,-66.0,-36.0,-19.0,0.99992021,55.683896128,12.099732945,15.516,1.1,8
5740.0,18.2694,0.00912,-0.002479,-7.6e-05,-0.002547,-0.085152,0.116096,0.250256,0.107774,0.115461,-0.239501,-0.110607,5408.9999,5486.3904,33.25,25.56,-0.020989,-0.028089,-0.033947,-0.034968,-0.027638,-0.026789,-0.027833,-0.02498,-0.041414,-0.040313,-0.038418,0.789974,2.590716,4.513482,5.311902,6.476797,6.552849,6.050698,-3.450284,-5.025492,-5.162775,43.2402,141.806,247.0509,290.7534,354.5153,358.6782,331.1923,-188.8555,-275.0764,-282.5908,0.5093,0.4785,0.5035,0.4761,0.4898,0.4654,0.4863,0.4635,0.4388,0.5178,0.4997,58.0,93.0,51.0,-238.0,-281.0,-304.0,-312.0,-254.0,-218.0,-170.0,-129.0,-72.0,-40.0,-21.0,0.99979013,55.683984656,12.099761561,15.516,1.1,8
5750.0,18.269,-0.00175,-0.002901,0.000997,-0.000554,-0.096332,0.105742,0.211539,0.103277,0.120034,-0.19754,-0.107406,5394.9876,5469.9523,33.13,25.51,-0.021904,-0.025737,-0.030714,-0.031527,-0.024249,-0.023604,-0.024657,-0.021713,-0.035113,-0.033544,-0.03172,0.880393,2.370037,3.904394,4.352581,5.015118,4.912978,4.33364,-2.788513,-4.095276,-4.601098,48.1905,129.73,213.717,238.2496,274.5153,268.9243,237.2128,-152.6364,-224.1654,-251.8528,0.5112,0.4811,0.5062,0.4765,0.493,0.4684,0.4854,0.4624,0.4442,0.5223,0.5005,41.0,68.0,50.0,-204.0,-241.0,-260.0,-266.0,-225.0,-198.0,-159.0,-125.0,-74.0,-43.0,-24.0,0.99984916,55.684073226,12.099790099,15.393,1.1,8
5760.0,18.2704,-0.00098,-0.003465,0.001976,0.001711,-0.127913,0.063848,0.216499,0.088598,0.070949,-0.193931,-0.093008,5436.6066,5441.1147,33.01,25.53,-0.035183,-0.03543,-0.038911,-0.039221,-0.031518,-0.030862,-0.031751,-0.028684,-0.040373,-0.038236,-0.036417,0.85903,2.472981,3.825676,4.356388,4.687728,4.556022,3.904467,-2.258189,-3.223905,-4.076228,47.0176,135.3545,209.392,238.4396,256.5749,249.3662,213.7044,-123.5982,-176.4551,-223.1055,0.5114,0.478,0.5039,0.4756,0.4917,0.4628,0.4892,0.468,0.4413,0.5222,0.5012,37.0,63.0,51.0,-211.0,-241.0,-257.0,-260.0,-223.0,-198.0,-160.0,-126.0,-75.0,-43.0,-24.0,0.99988881,55.684161752,12.099818661,15.291,1.1,8
5770.0,18.2808,0.0224,0.003564,0.004409,-0.002498,-0.132982,0.041565,0.105097,0.109108,0.065985,-0.065895,-0.119797,5413.2753,5463.4166,32.93,25.55,-0.043289,-0.050138,-0.056184,-0.057879,-0.050846,-0.050722,-0.051999,-0.049229,-0.06242,-0.06084,-0.059572,0.913977,2.494666,3.724146,4.209614,4.638746,4.474611,3.880446,-2.401376,-3.50897,-4.288695,49.9965,136.4635,203.7187,230.2748,253.7492,244.7707,212.2686,-131.3604,-191.9481,-234.6007,0.5107,0.4758,0.5017,0.4767,0.4922,0.4686,0.4879,0.462,0.4439,0.523,0.497,37.0,62.0,52.0,-209.0,-242.0,-259.0,-263.0,-226.0,-201.0,-164.0,-131.0,-81.0,-48.0,-28.0,0.99993849,55.6842503,12.09984729,15.291,1.1,8
5780.0,18.2758,-0.04035,0.000957,0.007852,-0.003147,-0.020371,0.171487,0.101686,0.096693,0.152446,-0.140786,-0.095678,5462.4437,5537.4827,32.86,25.55,-0.043484,-0.051458,-0.057995,-0.059817,-0.052873,-0.052912,-0.054312,-0.051729,-0.06469,-0.063114,-0.061746,0.810486,2.295247,3.590784,4.084777,4.444997,4.210605,3.483192,-2.366738,-3.416736,-4.004786,44.3476,125.5896,196.4779,223.5078,243.2181,230.3928,190.5907,-129.5014,-186.9544,-219.1309,0.5111,0.4804,0.5024,0.4785,0.492,0.4705,0.4843,0.4595,0.4553,0.5201,0.4926,33.0,56.0,47.0,-189.0,-220.0,-236.0,-243.0,-210.0,-186.0,-151.0,-119.0,-71.0,-42.0,-24.0,0.99996362,55.684338817,12.09987614,15.202,1.1,8
5790.0,18.2551,-0.00988,0.004477,0.013454,0.003283,-0.18189,0.020474,0.009551,0.097541,0.033904,0.028518,-0.105903,5391.0228,5445.5335,32.62,25.56,-0.036223,-0.034038,-0.036999,-0.037148,-0.029284,-0.02842,-0.029335,-0.026148,-0.035777,-0.033427,-0.03103,0.753926,1.933108,2.964031,3.419343,3.716062,3.418948,2.753107,-1.895745,-2.810141,-3.331441,41.2994,105.8939,162.367,187.3086,203.5625,187.2869,150.8128,-103.8472,-153.937,-182.4934,0.5098,0.4742,0.5026,0.4766,0.4878,0.4638,0.4848,0.4612,0.4437,0.5154,0.4963,26.0,45.0,41.0,-164.0,-190.0,-203.0,-208.0,-182.0,-163.0,-133.0,-107.0,-67.0,-42.0,-26.0,0.99995064,55.684427281,12.099905482,15.202,1.1,8
5800.0,18.2648,0.01819,0.008561,0.014686,-0.002151,-0.103056,0.092548,-0.037268,0.095671,0.110217,0.0505,-0.108059,5387.5939,5535.6018,32.71,25.6,-0.053032,-0.059282,-0.06545,-0.067328,-0.060519,-0.060381,-0.061863,-0.05909,-0.070241,-0.068242,-0.06694,0.899736,2.122623,3.053808,3.266733,3.653917,3.253443,2.634566,-1.731052,-2.45178,-3.248931,49.2606,116.2138,167.1962,178.8539,200.0523,178.1263,144.2427,-94.7752,-134.2351,-177.8792,0.507,0.4719,0.5013,0.4743,0.4874,0.4649,0.4856,0.4577,0.446,0.5154,0.4973,25.0,44.0,47.0,-182.0,-206.0,-218.0,-222.0,-196.0,-178.0,-149.0,-123.0,-81.0,-52.0,-33.0,0.99946055,55.684515646,12.099935672,15.117,1.1,8
5810.0,18.2646,-0.01588,-0.000895,0.012081,-0.001339,-0.071416,0.153758,0.116146,0.10459,0.167496,-0.095244,-0.111485,5454.8014,5469.0754,32.88,25.59,-0.036121,-0.04161,-0.04691,-0.048077,-0.040703,-0.040424,-0.041741,-0.038965,-0.05149,-0.049779,-0.048014,0.419367,2.035917,3.443298,4.103597,4.515537,4.213956,3.532354,-2.46242,-3.54798,-3.996658,22.9606,111.4678,188.5228,224.6746,247.2286,230.7169,193.3987,-134.8191,-194.2542,-218.8197,0.5076,0.4714,0.5021,0.4762,0.4928,0.4651,0.4832,0.4585,0.4475,0.518,0.5002,33.0,57.0,36.0,-160.0,-192.0,-209.0,-216.0,-183.0,-159.0,-123.0,-92.0,-48.0,-24.0,-12.0,0.99989783,55.684603907,12.099967191,15.117,1.1,8
5820.0,18.2571,-0.00485,0.00117,0.013803,-0.002455,-0.110575,0.061527,-0.005615,0.102328,0.076288,0.018772,-0.110103,5429.8316,5462.8446,33.12,25.54,-0.029002,-0.036106,-0.042454,-0.044258,-0.037152,-0.037243,-0.038616,-0.035965,-0.047432,-0.045749,-0.044305,0.589763,1.835003,2.94648,3.512772,3.725372,3.464066,2.756543,-1.804131,-2.801992,-3.398096,32.3032,100.5089,161.3879,192.4055,204.0502,189.7377,150.9844,-98.8179,-153.4738,-186.1243,0.512,0.4695,0.5002,0.4714,0.4843,0.461,0.4854,0.46,0.4396,0.5151,0.4987,26.0,46.0,36.0,-151.0,-177.0,-190.0,-195.0,-168.0,-149.0,-119.0,-92.0,-53.0,-30.0,-17.0,0.99996148,55.684691977,12.0999997,15.022,1.1,8
5830.0,18.2455,-0.01813,-0.001594,0.012269,0.00187,-0.083978,0.12429,0.109508,0.092542,0.111705,-0.131649,-0.095269,5450.3988,5483.7487,33.43,25.56,-0.028868,-0.029026,-0.032675,-0.033159,-0.025654,-0.025112,-0.026025,-0.022847,-0.032926,-0.030901,-0.028718,0.709823,2.052735,3.17857,3.496512,3.689125,3.518106,2.968793,-1.648477,-2.738879,-3.250599,38.904,112.5064,174.2113,191.6371,202.1939,192.8206,162.7138,-90.3499,-150.1127,-178.1591,0.506,0.473,0.5018,0.4762,0.4889,0.4621,0.4814,0.4557,0.4372,0.5161,0.4967,29.0,48.0,42.0,-171.0,-196.0,-208.0,-211.0,-182.0,-162.0,-132.0,-105.0,-62.0,-36.0,-20.0,0.99987885,55.684779896,12.100033323,15.022,1.1,8
5840.0,18.2488,-0.00445,0.00083,0.012158,-0.003208,-0.087839,0.098955,0.035796,0.067289,0.121606,-0.015341,-0.086654,5402.4819,5532.3682,33.47,25.6,-0.03212,-0.040509,-0.04731,-0.049334,-0.042496,-0.042595,-0.044064,-0.041246,-0.052928,-0.051262,-0.049775,0.533566,1.782599,2.893824,3.303346,3.614524,3.31767,2.836968,-1.715724,-2.662039,-3.114804,29.2384,97.6831,158.5762,181.0172,198.0692,181.8022,155.4606,-94.0185,-145.8748,-170.6855,0.5093,0.4712,0.4971,0.4716,0.4895,0.46,0.4814,0.4605,0.4384,0.5129,0.4966,27.0,46.0,35.0,-147.0,-171.0,-183.0,-187.0,-160.0,-141.0,-113.0,-87.0,-49.0,-27.0,-14.0,0.9998953,55.684867659,12.100067995,14.962,1.1,8
5850.0,18.2414,0.00928,0.002746,0.010943,0.000168,-0.077005,0.136337,0.10894,0.05921,0.157299,-0.069283,-0.063052,5409.4466,5541.6302,33.24,25.61,-0.027585,-0.030683,-0.035205,-0.036028,-0.028909,-0.028321,-0.029542,-0.026454,-0.037298,-0.035596,-0.033589,0.498734,2.009613,3.315315,3.506156,4.002326,3.667846,3.175225,-1.64496,-2.888606,-3.320828,27.3408,110.1678,181.7469,192.2088,219.4091,201.0728,174.0671,-90.1774,-158.3545,-182.0491,0.5064,0.4717,0.4989,0.4726,0.4849,0.4638,0.4832,0.4604,0.4419,0.5162,0.498,31.0,51.0,38.0,-167.0,-193.0,-205.0,-207.0,-176.0,-155.0,-124.0,-95.0,-53.0,-28.0,-15.0,0.9992336,55.68495528,12.100103777,14.962,1.1,8
5860.0,18.2635,0.05406,-0.005704,0.011853,-0.003605,-0.102427,0.09418,0.098335,0.02116,0.113628,-0.065253,-0.035459,5478.6079,5453.7239,33.21,25.6,-0.01587,-0.024704,-0.031597,-0.033723,-0.026959,-0.026876,-0.028361,-0.025597,-0.038361,-0.036724,-0.035627,0.721193,2.130627,3.269998,3.664622,4.224258,3.949622,3.450616,-2.029919,-2.961143,-3.735948,39.4881,116.6602,179.0452,200.6524,231.2947,216.2573,188.9348,-111.146,-162.1342,-204.5578,0.5054,0.4709,0.4994,0.4705,0.4827,0.4588,0.4838,0.4587,0.4335,0.5155,0.4971,33.0,55.0,44.0,-181.0,-210.0,-224.0,-227.0,-194.0,-171.0,-139.0,-110.0,-66.0,-39.0,-22.0,0.9997169,55.685042862,12.100140448,14.904,1.1,8
5870.0,18.2976,0.07594,-0.00216,0.015447,-0.002575,-0.065723,0.120551,-0.032837,-0.025292,0.131984,0.064424,0.014662,5502.2826,5478.4724,33.28,25.52,-0.016575,-0.023961,-0.030119,-0.031824,-0.024827,-0.02469,-0.025876,-0.023014,-0.035768,-0.034311,-0.03278,0.556401,2.096571,3.350913,3.811128,4.268042,4.204557,3.708264,-2.096542,-3.319059,-3.821694,30.4084,114.5816,183.1338,208.2855,233.2567,229.7871,202.6637,-114.58,-181.3929,-208.8629,0.5123,0.4706,0.4988,0.4693,0.4842,0.4613,0.4844,0.4591,0.4323,0.5135,0.4981,36.0,59.0,40.0,-175.0,-205.0,-220.0,-222.0,-186.0,-163.0,-130.0,-100.0,-56.0,-31.0,-17.0,0.99987042,55.685130364,12.100178046,14.86,1.1,8
5880.0,18.3399,0.08564,-0.00214,0.018293,0.000459,-0.084099,0.102608,-0.075024,-0.050373,0.093423,0.035239,0.047331,5431.7721,5506.4334,33.23,25.5,-0.017728,-0.02049,-0.024937,-0.025687,-0.018147,-0.017547,-0.018563,-0.015723,-0.026885,-0.024973,-0.022968,0.384655,1.816383,3.113514,3.642661,4.103257,3.95262,3.166101,-2.041147,-3.121247,-3.615465,20.9736,99.0398,169.767,198.6192,223.7336,215.5199,172.6343,-111.2953,-170.1887,-197.1363,0.508,0.4723,0.5023,0.4718,0.4836,0.4566,0.4836,0.4569,0.4366,0.5169,0.4999,30.0,52.0,32.0,-148.0,-176.0,-190.0,-195.0,-165.0,-143.0,-111.0,-83.0,-44.0,-22.0,-11.0,0.99976385,55.68521757,12.100216694,14.86,1.1,8
5890.0,18.4094,0.14025,0.004322,0.022082,-0.003202,-0.091567,0.115689,-0.126164,-0.105464,0.110213,0.131954,0.096164,5430.722,5486.929,33.36,25.57,-0.03011,-0.038615,-0.045298,-0.047088,-0.040303,-0.040143,-0.041634,-0.038752,-0.051075,-0.049747,-0.0479,0.418095,1.819847,3.177685,3.472824,4.04161,3.72994,3.282568,-1.854228,-3.162788,-3.273806,22.711,98.8545,172.6125,188.6445,219.5411,202.6111,178.3097,-100.722,-171.8033,-177.8338,0.5057,0.4709,0.5001,0.4704,0.4832,0.4596,0.4841,0.4599,0.4331,0.5151,0.4939,31.0,52.0,33.0,-151.0,-177.0,-191.0,-195.0,-164.0,-143.0,-112.0,-84.0,-45.0,-24.0,-12.0,0.99893867,55.68530459,12.100256673,14.868,1.1,8
5900.0,18.4882,0.19093,0.000387,0.022238,0.000695,-0.176383,0.033429,-0.119472,-0.129546,0.064556,0.143937,0.112679,5411.2138,5421.6891,33.45,25.61,-0.01927,-0.021422,-0.025652,-0.026421,-0.018856,-0.018138,-0.019163,-0.016241,-0.027431,-0.025595,-0.023584,0.651334,2.195453,3.415597,3.875597,4.418263,4.245083,3.49079,-1.773645,-2.977097,-3.520432,35.2298,118.7491,184.7451,209.6259,238.978,229.6109,188.8122,-95.9341,-161.0273,-190.4155,0.5064,0.4718,0.5026,0.47,0.4842,0.4602,0.4837,0.4587,0.4367,0.5126,0.4955,34.0,57.0,43.0,-187.0,-214.0,-227.0,-229.0,-195.0,-172.0,-138.0,-108.0,-63.0,-37.0,-21.0,0.9996894,55.685391407,12.100298398,14.868,1.1,8
5910.0,18.6002,0.20192,-0.002212,0.020959,-0.006426,-0.002996,0.201274,-0.160249,-0.169986,0.199194,0.178954,0.16158,5556.9626,5440.6703,33.31,25.63,-0.0272,-0.040671,-0.049298,-0.052154,-0.045829,-0.046157,-0.047944,-0.045294,-0.059081,-0.057833,-0.056826,0.641233,2.101147,3.383666,3.629929,4.193897,3.868867,3.42598,-2.049823,-3.148149,-3.642139,34.4745,112.9635,181.9153,195.1551,225.4756,208.001,184.1902,-110.2042,-169.2532,-195.8115,0.5062,0.4676,0.4979,0.4703,0.4817,0.4592,0.4844,0.4588,0.4412,0.5128,0.4973,32.0,54.0,41.0,-171.0,-199.0,-213.0,-217.0,-185.0,-163.0,-131.0,-102.0,-59.0,-33.0,-18.0,0.99959949,55.685477919,12.100341861,14.877,1.1,8
5920.0,18.6942,0.17555,-0.000888,0.023236,-0.000362,-0.04508,0.124642,-0.195439,-0.185396,0.129354,0.208419,0.177198,5511.4959,5459.5158,32.97,25.61,-0.027188,-0.031254,-0.036439,-0.037809,-0.030545,-0.030062,-0.031259,-0.028152,-0.038911,-0.036777,-0.034756,0.455381,1.740464,2.699536,2.938756,3.402891,3.157426,2.638869,-1.777303,-2.610175,-3.010799,24.3594,93.1016,144.4047,157.2011,182.0288,168.8983,141.1595,-95.0722,-139.6246,-161.0549,0.5054,0.4764,0.4982,0.4732,0.4853,0.4611,0.486,0.4582,0.4415,0.5143,0.494,25.0,42.0,33.0,-133.0,-156.0,-168.0,-172.0,-148.0,-131.0,-105.0,-82.0,-47.0,-26.0,-15.0,0.99955633,55.685564115,12.100387079,14.877,1.1,8
5930.0,18.7958,0.19023,0.004826,0.021659,0.003207,-0.161412,0.037017,-0.155219,-0.17211,0.045729,0.136072,0.161109,5388.4349,5472.7467,32.68,25.57,-0.027197,-0.025766,-0.028963,-0.029494,-0.021602,-0.020738,-0.021751,-0.018278,-0.027053,-0.024443,-0.021782,0.293489,1.451517,2.189743,2.482684,2.793281,2.434368,1.958119,-1.615024,-2.343524,-2.650316,15.6146,77.2256,116.5018,132.0872,148.612,129.5166,104.1786,-85.9248,-124.6835,-141.0058,0.5088,0.4769,0.4996,0.4751,0.4864,0.462,0.4844,0.4577,0.4416,0.515,0.4975,18.0,31.0,25.0,-99.0,-119.0,-130.0,-136.0,-118.0,-104.0,-83.0,-64.0,-36.0,-19.0,-10.0,0.99938456,55.685650057,12.100434146,14.918,1.1,8
5940.0,18.8965,0.1728,-0.000371,0.019079,-0.000305,-0.156675,0.052957,-0.070212,-0.127701,0.043176,0.059588,0.120334,5405.8497,5457.1505,33.33,25.57,-0.031382,-0.035361,-0.040724,-0.042067,-0.03463,-0.034076,-0.03525,-0.031949,-0.043189,-0.040955,-0.038497,0.450952,1.586926,2.581293,2.909108,3.436805,3.220317,2.852201,-1.988002,-2.755654,-2.750792,23.8643,83.9798,136.6014,153.9493,181.8749,170.4184,150.9378,-105.2046,-145.8286,-145.5713,0.5059,0.4702,0.4993,0.4711,0.4829,0.4624,0.4842,0.4567,0.4431,0.5169,0.4941,25.0,43.0,30.0,-124.0,-146.0,-158.0,-166.0,-140.0,-123.0,-97.0,-75.0,-43.0,-24.0,-13.0,0.99955557,55.685735755,12.100483258,14.918,1.1,8
5950.0,18.9736,0.08614,0.00134,0.017592,-0.006575,-0.030027,0.165874,-0.05715,-0.07104,0.202653,0.11109,0.056598,5467.8103,5502.6652,34.18,25.58,-0.045792,-0.059615,-0.068553,-0.071335,-0.064924,-0.06482,-0.06654,-0.064043,-0.07878,-0.077553,-0.076292,0.513686,1.868246,3.314669,3.528675,4.548206,4.323606,3.668398,-2.573622,-3.733188,-3.994909,27.0738,98.4657,174.6993,185.9785,239.7127,227.8753,193.3426,-135.6425,-196.7573,-210.5513,0.5042,0.4696,0.5013,0.4751,0.4831,0.4618,0.4821,0.4566,0.4409,0.5139,0.4928,34.0,57.0,35.0,-151.0,-182.0,-199.0,-206.0,-172.0,-149.0,-117.0,-89.0,-50.0,-28.0,-15.0,0.99909697,55.685821062,12.100533928,15.0,1.1,8
5960.0,18.997,0.04617,0.000659,0.01789,-0.005781,-0.048439,0.151522,-0.077795,-0.050408,0.161032,0.09878,0.035983,5441.7256,5502.073,34.51,25.61,-0.027983,-0.040506,-0.048919,-0.051486,-0.044212,-0.043995,-0.045482,-0.043107,-0.058972,-0.057647,-0.056523,0.525789,1.94665,3.374855,4.323613,5.336783,5.278718,4.429618,-3.197944,-4.345046,-4.867927,27.6775,102.4713,177.6518,227.5942,280.9273,277.8707,233.1743,-168.3392,-228.7224,-256.2468,0.5084,0.4754,0.5025,0.476,0.4875,0.4634,0.4802,0.455,0.4504,0.5172,0.4924,41.0,68.0,34.0,-161.0,-198.0,-219.0,-227.0,-187.0,-159.0,-121.0,-90.0,-49.0,-26.0,-14.0,0.99980185,55.685906057,12.100586136,15.0,1.1,8
5970.0,19.0109,0.01893,0.000411,0.01458,-0.000182,-0.043766,0.164846,0.017425,-0.061135,0.171569,-0.00208,0.062712,5458.5926,5511.1132,34.78,25.63,-0.032872,-0.03684,-0.041855,-0.042602,-0.034914,-0.033912,-0.035015,-0.031874,-0.045346,-0.043318,-0.0415,0.242224,1.710295,3.281536,3.799958,4.75728,4.607275,4.045822,-3.033497,-4.039861,-4.711575,12.7413,89.9637,172.6131,199.8827,250.2391,242.3486,212.8155,-159.5659,-212.5019,-247.835,0.5092,0.4764,0.5036,0.4774,0.4903,0.4655,0.4839,0.4587,0.4444,0.5136,0.4934,37.0,62.0,30.0,-141.0,-176.0,-195.0,-203.0,-166.0,-141.0,-107.0,-78.0,-41.0,-21.0,-10.0,0.99926956,55.685990749,12.100639759,15.043,1.1,8
5980.0,19.0297,0.02972,-0.002501,0.014316,0.000537,-0.156906,0.014113,0.045538,-0.070894,-0.001256,-0.07671,0.063399,5380.6512,5476.8876,34.77,25.6,-0.033684,-0.036266,-0.040802,-0.041382,-0.033257,-0.032179,-0.033035,-0.029831,-0.044089,-0.042136,-0.039758,0.537931,2.059455,3.584035,4.424944,5.351225,5.388946,4.825566,-3.267718,-4.423823,-4.643655,28.2679,108.223,188.3387,232.5279,281.2034,283.1856,253.5803,-171.7164,-232.469,-244.021,0.5074,0.4733,0.5019,0.4691,0.4821,0.4637,0.4842,0.4599,0.4398,0.5144,0.4968,44.0,72.0,37.0,-170.0,-207.0,-227.0,-236.0,-193.0,-164.0,-126.0,-94.0,-51.0,-27.0,-14.0,0.99996181,55.686075165,12.100694774,15.043,1.1,8
